pixel_id,x,y,acc,acc_class_0,acc_class_1,acc_class_2,acc_class_3,acc_class_4,acc_class_5,acc_class_6,acc_class_7,acc_class_8,acc_class_9
395,14,3,0.9405714285714286,0.03052866716306779,0.021874999999999978,0.06521739130434778,0.07117934403349613,0.07181467181467183,0.09583660644147685,0.05014326647564471,0.05189620758483038,0.08179808400884303,0.06338028169014087
396,14,4,0.9401428571428572,0.04095309009679826,0.026249999999999996,0.09710144927536235,0.057222609909281186,0.02857142857142858,0.06755695208169676,0.04011461318051579,0.056553559547571575,0.09358879882092852,0.09436619718309858
397,14,5,0.941,0.03052866716306779,0.03374999999999995,0.07681159420289851,0.09141660851360778,0.06640926640926637,0.03220738413197177,0.035816618911174825,0.0811709913506321,0.075165806927045,0.0654929577464789
398,14,6,0.9402857142857143,0.0655249441548772,0.020625000000000004,0.1036231884057971,0.06001395673412424,0.07027027027027022,0.06598586017282015,0.035816618911174825,0.04856952761144373,0.07590272660280029,0.059859154929577496
399,14,7,0.9386428571428571,0.04244229337304539,0.040000000000000036,0.05434782608695654,0.05861828332170271,0.10501930501930501,0.08012568735271008,0.03151862464183386,0.0691949434464405,0.07221812822402363,0.06690140845070425
400,14,8,0.9446428571428571,0.035740878629933026,0.025000000000000022,0.06014492753623191,0.06769016050244248,0.06640926640926637,0.055773762765121804,0.04011461318051579,0.055888223552894245,0.08843036109064117,0.06338028169014087
401,14,9,0.9445714285714286,0.03127326880119141,0.02312499999999995,0.08768115942028987,0.05373342637822753,0.06332046332046337,0.05734485467399841,0.028653295128939882,0.05721889554224879,0.07885040530582166,0.07816901408450705
402,14,10,0.9488571428571428,0.028294862248696928,0.016249999999999987,0.05652173913043479,0.052337752965806006,0.05096525096525095,0.06284367635506682,0.04154727793696278,0.06054557551563544,0.05969049373618274,0.08661971830985915
403,14,11,0.9422857142857143,0.04988830975428149,0.03500000000000003,0.05797101449275366,0.03907885554780177,0.09343629343629345,0.06991358994501173,0.04154727793696278,0.07717897538256824,0.075165806927045,0.04436619718309864
404,14,12,0.9440714285714286,0.011169024571854091,0.01937500000000003,0.09855072463768111,0.07885554780181436,0.07644787644787643,0.058915946582875134,0.027220630372492782,0.03725881570192946,0.07074428887251294,0.08732394366197183
405,14,13,0.9448571428571428,0.024571854058078935,0.028124999999999956,0.04565217391304344,0.07676203768318213,0.06640926640926637,0.04870384917517678,0.033667621776504286,0.10379241516966065,0.07369196757553431,0.04929577464788737
406,14,14,0.9463571428571429,0.023827252419955314,0.026249999999999996,0.050000000000000044,0.06769016050244248,0.08108108108108103,0.04399057344854673,0.04942693409742116,0.07984031936127745,0.0744288872512896,0.04225352112676062
407,14,15,0.943,0.04169769173492177,0.05062500000000003,0.05362318840579705,0.0983949755757153,0.054826254826254806,0.07462686567164178,0.0322349570200573,0.05056553559547572,0.0427413411938099,0.0711267605633803
408,14,16,0.9350714285714286,0.027550260610573307,0.03312499999999996,0.09782608695652173,0.08932309839497554,0.07104247104247108,0.04241948153967012,0.0580229226361032,0.06054557551563544,0.11790714812085479,0.05492957746478877
409,14,17,0.9422857142857143,0.05882352941176472,0.028750000000000053,0.05579710144927541,0.057920446615492005,0.03397683397683393,0.04870384917517678,0.03724928366762181,0.056553559547571575,0.11569638909358881,0.08661971830985915
410,14,18,0.9465714285714286,0.026061057334326176,0.03562500000000002,0.06521739130434778,0.05652477320307048,0.03938223938223939,0.058130400628436774,0.04297994269340977,0.04790419161676651,0.09801031687546058,0.06690140845070425
411,14,19,0.9422857142857143,0.036485480268056536,0.030000000000000027,0.04130434782608694,0.0921144452198186,0.07567567567567568,0.04948939512961503,0.04154727793696278,0.06719893546240852,0.06927044952100225,0.07605633802816902
412,14,20,0.9470714285714286,0.05063291139240511,0.021874999999999978,0.05579710144927541,0.038381018841591064,0.05714285714285716,0.06441476826394343,0.033667621776504286,0.06586826347305386,0.09358879882092852,0.054225352112676095
413,14,21,0.9463571428571429,0.0387192851824274,0.025000000000000022,0.07536231884057976,0.06210746685275648,0.06409266409266412,0.062058130400628464,0.04226361031518622,0.06453759148369931,0.048636698599852646,0.05774647887323947
414,14,22,0.9442857142857143,0.0662695457930007,0.016874999999999973,0.06956521739130439,0.11025819958129801,0.03938223938223939,0.0353495679497251,0.03151862464183386,0.053892215568862256,0.0648489314664702,0.0711267605633803
415,14,23,0.9434285714285714,0.015636634400595706,0.024375000000000036,0.09275362318840574,0.057920446615492005,0.05945945945945941,0.04870384917517678,0.0386819484240688,0.06852960745176317,0.08916728076639646,0.07323943661971832
416,14,24,0.9436428571428571,0.03276247207743854,0.026874999999999982,0.060869565217391286,0.1039776692254013,0.037837837837837784,0.02435192458758839,0.04154727793696278,0.05056553559547572,0.08695652173913049,0.0964788732394366
417,14,25,0.9377142857142857,0.044676098287416255,0.036250000000000004,0.050724637681159424,0.08583391486392189,0.049420849420849455,0.058130400628436774,0.03653295128939826,0.08183632734530943,0.07590272660280029,0.10281690140845068
418,14,26,0.9395,0.034251675353685784,0.01937500000000003,0.07536231884057976,0.07327285415212836,0.09189189189189184,0.07698350353495675,0.035816618911174825,0.05322687957418493,0.08695652173913049,0.06760563380281692
419,14,27,0.9411428571428572,0.03946388682055102,0.03125,0.05289855072463767,0.06001395673412424,0.06332046332046337,0.07227022780832681,0.04226361031518622,0.03725881570192946,0.07811348563006637,0.11760563380281686
420,15,0,0.9537142857142857,0.023827252419955314,0.020625000000000004,0.07173913043478264,0.0404745289602233,0.032432432432432434,0.03849175176747843,0.03295128939828085,0.041250831669993326,0.09874723655121587,0.0654929577464789
421,15,1,0.9433571428571429,0.03946388682055102,0.030625000000000013,0.05362318840579705,0.08862526168876483,0.06640926640926637,0.03377847604084838,0.03939828080229224,0.08250166333998665,0.05379513633013999,0.0767605633802817
422,15,2,0.9379285714285714,0.05286671630677586,0.043749999999999956,0.077536231884058,0.08304256803907883,0.04633204633204635,0.11783189316575016,0.023638968481375366,0.07784431137724546,0.036845983787767156,0.06478873239436622
423,15,3,0.9514285714285714,0.035740878629933026,0.02937500000000004,0.05652173913043479,0.05652477320307048,0.0471042471042471,0.05027494108405339,0.027936962750716332,0.03792415169660679,0.06853352984524685,0.07887323943661972
424,15,4,0.9473571428571429,0.03276247207743854,0.022499999999999964,0.08333333333333337,0.053035589672016714,0.031660231660231686,0.04241948153967012,0.03151862464183386,0.03526280771789758,0.09727339719970518,0.09999999999999998
425,15,5,0.9454285714285714,0.026061057334326176,0.022499999999999964,0.08695652173913049,0.04396371249127706,0.08339768339768339,0.04006284367635504,0.053724928366762126,0.056553559547571575,0.08621960206337509,0.05211267605633807
426,15,6,0.9467142857142857,0.04095309009679826,0.03687499999999999,0.04275362318840581,0.05652477320307048,0.06718146718146722,0.04399057344854673,0.035100286532951275,0.06254158349966732,0.07074428887251294,0.07746478873239437
427,15,7,0.9412857142857143,0.024571854058078935,0.02562500000000001,0.10507246376811596,0.06280530355896718,0.05714285714285716,0.04006284367635504,0.043696275071633206,0.06187624750498999,0.09727339719970518,0.07183098591549297
428,15,8,0.9399285714285714,0.023827252419955314,0.03125,0.10869565217391308,0.06838799720865318,0.0926640926640927,0.03849175176747843,0.03653295128939826,0.043246839654025315,0.07737656595431097,0.0852112676056338
429,15,9,0.9475714285714286,0.024571854058078935,0.026249999999999996,0.060869565217391286,0.0809490579204466,0.04787644787644785,0.06362922230950507,0.03295128939828085,0.0525615435795076,0.05158437730287402,0.0852112676056338
430,15,10,0.9466428571428571,0.03052866716306779,0.021874999999999978,0.06594202898550727,0.042568039078855535,0.12277992277992278,0.058915946582875134,0.03080229226361031,0.041250831669993326,0.075165806927045,0.05492957746478877
431,15,11,0.9390714285714286,0.07818317200297842,0.021874999999999978,0.05579710144927541,0.08583391486392189,0.061776061776061764,0.08876669285153183,0.0386819484240688,0.03925482368596145,0.07148120854826823,0.07746478873239437
432,15,12,0.9295,0.027550260610573307,0.041874999999999996,0.08260869565217388,0.0928122819260293,0.11351351351351346,0.08012568735271008,0.04226361031518622,0.13040585495675316,0.0641120117907148,0.03169014084507038
433,15,13,0.9328571428571428,0.04169769173492177,0.02562500000000001,0.06304347826086953,0.052337752965806006,0.0972972972972973,0.08326787117046353,0.03008595988538687,0.1097804391217565,0.08253500368459843,0.09154929577464788
434,15,14,0.9428571428571428,0.04169769173492177,0.03874999999999995,0.05797101449275366,0.0809490579204466,0.05868725868725866,0.04241948153967012,0.04154727793696278,0.07518296739853625,0.06190125276344882,0.0711267605633803
435,15,15,0.9481428571428572,0.04169769173492177,0.028750000000000053,0.07173913043478264,0.07257501744591766,0.03474903474903479,0.062058130400628464,0.03151862464183386,0.06387225548902198,0.05453205600589539,0.058450704225352146
436,15,16,0.9447142857142857,0.028294862248696928,0.02312499999999995,0.07536231884057976,0.07955338450802507,0.084942084942085,0.04556166535742345,0.04083094555873923,0.03858948769128412,0.08990420044215186,0.05352112676056342
437,15,17,0.9482857142857143,0.027550260610573307,0.028750000000000053,0.08405797101449275,0.053035589672016714,0.06563706563706562,0.04556166535742345,0.034383954154727836,0.06187624750498999,0.07295504789977891,0.04647887323943667
438,15,18,0.9486428571428571,0.04244229337304539,0.024375000000000036,0.0688405797101449,0.05373342637822753,0.06949806949806947,0.06912804399057348,0.026504297994269344,0.05988023952095811,0.048636698599852646,0.05633802816901412
439,15,19,0.9458571428571428,0.03723008190618016,0.036250000000000004,0.05217391304347829,0.07676203768318213,0.043243243243243246,0.055773762765121804,0.035100286532951275,0.0525615435795076,0.08916728076639646,0.06478873239436622
440,15,20,0.9487142857142857,0.03276247207743854,0.028750000000000053,0.05869565217391304,0.057920446615492005,0.04787644787644785,0.06834249803613512,0.02005730659025784,0.05056553559547572,0.0744288872512896,0.07746478873239437
441,15,21,0.9425714285714286,0.016381236038719327,0.02375000000000005,0.11449275362318845,0.07117934403349613,0.05637065637065641,0.06912804399057348,0.04011461318051579,0.044577511643379863,0.04642593957258656,0.0964788732394366
442,15,22,0.945,0.03127326880119141,0.026874999999999982,0.05797101449275366,0.09630146545708307,0.0455598455598456,0.03770620581304007,0.0322349570200573,0.08316699933466398,0.08179808400884303,0.055633802816901445
443,15,23,0.9479285714285715,0.023827252419955314,0.03125,0.07173913043478264,0.06769016050244248,0.08339768339768339,0.03613511390416335,0.035100286532951275,0.06320691949434465,0.06927044952100225,0.04154929577464783
444,15,24,0.9405714285714286,0.027550260610573307,0.028750000000000053,0.086231884057971,0.06838799720865318,0.10424710424710426,0.0966221523959152,0.022922636103151817,0.03725881570192946,0.060427413411938136,0.07323943661971832
445,15,25,0.9434285714285714,0.025316455696202556,0.03312499999999996,0.0818840579710145,0.08583391486392189,0.03629343629343629,0.04948939512961503,0.04727793696275073,0.06852960745176317,0.06190125276344882,0.07464788732394367
446,15,26,0.9442142857142857,0.027550260610573307,0.028124999999999956,0.05652173913043479,0.05443126308443824,0.05096525096525095,0.04870384917517678,0.055873925501432664,0.07717897538256824,0.07590272660280029,0.08309859154929577
447,15,27,0.9470714285714286,0.017870439314966458,0.038124999999999964,0.06811594202898552,0.07466852756454989,0.05405405405405406,0.055773762765121804,0.0386819484240688,0.05322687957418493,0.0641120117907148,0.0654929577464789
448,16,0,0.9411428571428572,0.01861504095309008,0.03125,0.08550724637681162,0.08932309839497554,0.02239382239382237,0.03142183817753341,0.03080229226361031,0.041250831669993326,0.0641120117907148,0.1704225352112676
449,16,1,0.9490714285714286,0.03052866716306779,0.026249999999999996,0.05579710144927541,0.05582693649685977,0.06254826254826251,0.054988216810683443,0.0386819484240688,0.056553559547571575,0.08032424465733234,0.05211267605633807
450,16,2,0.9484285714285714,0.035740878629933026,0.03374999999999995,0.05724637681159417,0.05861828332170271,0.06640926640926637,0.05027494108405339,0.035816618911174825,0.04856952761144373,0.056742815033161365,0.07535211267605635
451,16,3,0.9531428571428572,0.0193596425912137,0.03312499999999996,0.0514492753623188,0.06769016050244248,0.06332046332046337,0.055773762765121804,0.027936962750716332,0.03659347970725213,0.0648489314664702,0.05211267605633807
452,16,4,0.9464285714285714,0.03201787043931492,0.036250000000000004,0.04637681159420293,0.05582693649685977,0.06409266409266412,0.054988216810683443,0.03008595988538687,0.05123087159015305,0.08695652173913049,0.08098591549295775
453,16,5,0.9455714285714286,0.03723008190618016,0.024375000000000036,0.08115942028985512,0.06001395673412424,0.054826254826254806,0.03456402199528674,0.04297994269340977,0.05788423153692612,0.08695652173913049,0.06690140845070425
454,16,6,0.9465,0.02903946388682055,0.030000000000000027,0.05507246376811592,0.05512909979064895,0.05868725868725866,0.04163393558523176,0.04226361031518622,0.09115103127079172,0.08253500368459843,0.04929577464788737
455,16,7,0.9396428571428571,0.025316455696202556,0.034375000000000044,0.06521739130434778,0.08164689462665731,0.0972972972972973,0.04791830322073842,0.04799426934097417,0.0811709913506321,0.0648489314664702,0.059859154929577496
456,16,8,0.9442142857142857,0.06180193596425909,0.03874999999999995,0.07826086956521738,0.06140963014654566,0.038610038610038644,0.06284367635506682,0.021489971346704828,0.040585495675316,0.052321296978629306,0.10422535211267603
457,16,9,0.9370714285714286,0.034996276991809405,0.01749999999999996,0.09710144927536235,0.05443126308443824,0.055598455598455554,0.07227022780832681,0.05229226361031514,0.07451763140385892,0.12232866617538685,0.055633802816901445
458,16,10,0.9455,0.026061057334326176,0.020625000000000004,0.04565217391304344,0.08792742498255413,0.024710424710424728,0.03456402199528674,0.04083094555873923,0.04790419161676651,0.06779661016949157,0.14718309859154932
459,16,11,0.9475714285714286,0.024571854058078935,0.028750000000000053,0.04130434782608694,0.04954640614096306,0.05096525096525095,0.09583660644147685,0.035816618911174825,0.05189620758483038,0.044952100221075875,0.10563380281690138
460,16,12,0.9525714285714286,0.02084884586746094,0.018124999999999947,0.0644927536231884,0.047452896022330826,0.05096525096525095,0.05420267085624508,0.015759312320916874,0.04590818363273452,0.10022107590272655,0.06197183098591552
461,16,13,0.9387857142857143,0.04914370811615787,0.036250000000000004,0.062318840579710155,0.07885554780181436,0.06563706563706562,0.05655930871956005,0.043696275071633206,0.07318695941450437,0.09727339719970518,0.05211267605633807
462,16,14,0.9419285714285714,0.01861504095309008,0.03500000000000003,0.08840579710144925,0.08164689462665731,0.05791505791505791,0.06284367635506682,0.03008595988538687,0.08449767132401864,0.05158437730287402,0.06971830985915495
463,16,15,0.9280714285714285,0.045420699925539876,0.03562500000000002,0.11159420289855071,0.11723656664340543,0.03474903474903479,0.0816967792615868,0.035100286532951275,0.07717897538256824,0.04347826086956519,0.1366197183098592
464,16,16,0.9437142857142857,0.02978406552494417,0.02312499999999995,0.06521739130434778,0.06210746685275648,0.08108108108108103,0.052631578947368474,0.03724928366762181,0.05721889554224879,0.10464259395725861,0.05633802816901412
465,16,17,0.9219285714285714,0.05882352941176472,0.028124999999999956,0.05724637681159417,0.12072575017445919,0.048648648648648596,0.10369206598586023,0.04154727793696278,0.14238190286094476,0.12306558585114225,0.058450704225352146
466,16,18,0.9487142857142857,0.034996276991809405,0.02375000000000005,0.06956521739130439,0.06071179344033495,0.06023166023166027,0.03770620581304007,0.021489971346704828,0.043246839654025315,0.09432571849668381,0.0711267605633803
467,16,19,0.9455,0.04690990320178701,0.028750000000000053,0.07028985507246377,0.06140963014654566,0.06563706563706562,0.04870384917517678,0.045128939828080195,0.05189620758483038,0.05821665438467205,0.07183098591549297
468,16,20,0.9472857142857143,0.06478034251675358,0.026249999999999996,0.03840579710144931,0.08234473133286813,0.038610038610038644,0.04399057344854673,0.027220630372492782,0.07052561543579505,0.07369196757553431,0.06197183098591552
469,16,21,0.9442142857142857,0.03276247207743854,0.03312499999999996,0.10072463768115947,0.04466154919748777,0.08262548262548264,0.05420267085624508,0.025787965616045794,0.07717897538256824,0.05158437730287402,0.058450704225352146
470,16,22,0.9487857142857142,0.0387192851824274,0.01937500000000003,0.09275362318840574,0.07187718073970695,0.06640926640926637,0.04791830322073842,0.02936962750716332,0.041250831669993326,0.05526897568165068,0.05492957746478877
471,16,23,0.9322142857142857,0.05063291139240511,0.030625000000000013,0.07898550724637676,0.07885554780181436,0.020077220077220126,0.08091123330714844,0.04799426934097417,0.0691949434464405,0.07663964627855568,0.1450704225352113
472,16,24,0.9432142857142857,0.034251675353685784,0.026249999999999996,0.05942028985507242,0.07745987438939284,0.07413127413127418,0.0652003142183818,0.03724928366762181,0.05322687957418493,0.07369196757553431,0.07253521126760565
473,16,25,0.9428571428571428,0.034251675353685784,0.028124999999999956,0.07971014492753625,0.08583391486392189,0.06254826254826251,0.04399057344854673,0.025071633237822355,0.055222887558216915,0.07148120854826823,0.08732394366197183
474,16,26,0.9457857142857143,0.01861504095309008,0.03312499999999996,0.06666666666666665,0.06559665038381024,0.03397683397683393,0.054988216810683443,0.03080229226361031,0.07584830339321358,0.07590272660280029,0.0852112676056338
475,16,27,0.946,0.03127326880119141,0.020000000000000018,0.05217391304347829,0.07327285415212836,0.06023166023166027,0.0706991358994501,0.04083094555873923,0.0359281437125748,0.07811348563006637,0.08450704225352113
476,17,0,0.9467142857142857,0.05733432613551748,0.026249999999999996,0.05579710144927541,0.06489881367759942,0.049420849420849455,0.07227022780832681,0.03008595988538687,0.03858948769128412,0.0744288872512896,0.07042253521126762
477,17,1,0.9426428571428571,0.036485480268056536,0.02937500000000004,0.08985507246376812,0.07606420097697142,0.055598455598455554,0.05655930871956005,0.033667621776504286,0.043912175648702645,0.03831982313927784,0.1161971830985915
478,17,2,0.9430714285714286,0.04169769173492177,0.04437500000000005,0.07971014492753625,0.07048150732728542,0.061003861003861015,0.0761979575805185,0.03080229226361031,0.05123087159015305,0.0420044215180545,0.07464788732394367
479,17,3,0.9455714285714286,0.03723008190618016,0.028750000000000053,0.06666666666666665,0.06769016050244248,0.05637065637065641,0.03456402199528674,0.04297994269340977,0.054557551563539586,0.06263817243920411,0.0936619718309859
480,17,4,0.9501428571428572,0.04169769173492177,0.024375000000000036,0.05652173913043479,0.057920446615492005,0.05328185328185331,0.058130400628436774,0.0322349570200573,0.04524284763805719,0.07737656595431097,0.057042253521126796
481,17,5,0.9532857142857143,0.025316455696202556,0.025000000000000022,0.06956521739130439,0.06420097697138871,0.0455598455598456,0.06598586017282015,0.012893982808022897,0.03326679973386559,0.08032424465733234,0.05070422535211272
482,17,6,0.9438571428571428,0.03276247207743854,0.02749999999999997,0.06304347826086953,0.08025122121423589,0.03474903474903479,0.10290652003142187,0.027220630372492782,0.05988023952095811,0.0324244657332351,0.10422535211267603
483,17,7,0.9489285714285715,0.023827252419955314,0.030000000000000027,0.06376811594202902,0.0809490579204466,0.05637065637065641,0.0353495679497251,0.04083094555873923,0.04856952761144373,0.07074428887251294,0.061267605633802846
484,17,8,0.9452142857142857,0.027550260610573307,0.026249999999999996,0.05869565217391304,0.08513607815771107,0.06872586872586872,0.06755695208169676,0.028653295128939882,0.053892215568862256,0.07590272660280029,0.06056338028169017
485,17,9,0.938,0.055100521221146725,0.03874999999999995,0.07971014492753625,0.06420097697138871,0.06486486486486487,0.0911233307148468,0.0193409742120344,0.06320691949434465,0.06116433308769342,0.0880281690140845
486,17,10,0.9507142857142857,0.04020848845867464,0.028124999999999956,0.06666666666666665,0.06489881367759942,0.04169884169884175,0.03849175176747843,0.034383954154727836,0.054557551563539586,0.05969049373618274,0.06478873239436622
487,17,11,0.9449285714285715,0.035740878629933026,0.026874999999999982,0.08768115942028987,0.05443126308443824,0.03397683397683393,0.06441476826394343,0.0193409742120344,0.06187624750498999,0.0847457627118644,0.08450704225352113
488,17,12,0.9451428571428572,0.024571854058078935,0.030000000000000027,0.07101449275362315,0.07745987438939284,0.06254826254826251,0.0353495679497251,0.034383954154727836,0.05921490352628078,0.08843036109064117,0.06690140845070425
489,17,13,0.9347857142857143,0.04020848845867464,0.02937500000000004,0.05507246376811592,0.07466852756454989,0.11583011583011582,0.08405341712490177,0.035100286532951275,0.0359281437125748,0.1171702284450995,0.07746478873239437
490,17,14,0.9394285714285714,0.055845122859270235,0.02124999999999999,0.07173913043478264,0.10676901605024425,0.09034749034749034,0.04870384917517678,0.03724928366762181,0.04723885562208918,0.07737656595431097,0.05633802816901412
491,17,15,0.9444285714285714,0.016381236038719327,0.03187499999999999,0.04420289855072468,0.053035589672016714,0.06409266409266412,0.06441476826394343,0.03151862464183386,0.07717897538256824,0.09358879882092852,0.08169014084507042
492,17,16,0.9406428571428571,0.021593447505584562,0.026874999999999982,0.11014492753623184,0.10048848569434754,0.05250965250965256,0.07305577376276517,0.01862464183381085,0.041250831669993326,0.07074428887251294,0.08309859154929577
493,17,17,0.9457857142857143,0.035740878629933026,0.028750000000000053,0.05579710144927541,0.08164689462665731,0.07567567567567568,0.04948939512961503,0.04083094555873923,0.05123087159015305,0.0641120117907148,0.0626760563380282
494,17,18,0.9350714285714286,0.034996276991809405,0.04437500000000005,0.11014492753623184,0.08932309839497554,0.04633204633204635,0.04948939512961503,0.055157593123209114,0.053892215568862256,0.07811348563006637,0.08732394366197183
495,17,19,0.9475,0.03276247207743854,0.01937500000000003,0.06014492753623191,0.06071179344033495,0.07027027027027022,0.07698350353495675,0.023638968481375366,0.0691949434464405,0.06705969049373617,0.051408450704225395
496,17,20,0.9427857142857143,0.026805658972449686,0.03562500000000002,0.08913043478260874,0.07117934403349613,0.084942084942085,0.06441476826394343,0.03796561604584525,0.031936127744510934,0.04568901989683127,0.09014084507042253
497,17,21,0.9481428571428572,0.03201787043931492,0.02375000000000005,0.047101449275362306,0.06489881367759942,0.03397683397683393,0.03692065985860171,0.04011461318051579,0.09181636726546905,0.06853352984524685,0.0767605633802817
498,17,22,0.947,0.017870439314966458,0.03125,0.06376811594202902,0.05652477320307048,0.06949806949806947,0.07305577376276517,0.035816618911174825,0.08250166333998665,0.05600589535740608,0.04647887323943667
499,17,23,0.943,0.02978406552494417,0.025000000000000022,0.05217391304347829,0.07187718073970695,0.04169884169884175,0.02906520031421833,0.04083094555873923,0.053892215568862256,0.10906411201179067,0.11690140845070418
500,17,24,0.9429285714285714,0.04020848845867464,0.03125,0.07391304347826089,0.05931612002791342,0.05868725868725866,0.08248232521602517,0.023638968481375366,0.05189620758483038,0.0854826823876198,0.07042253521126762
501,17,25,0.9364285714285714,0.04169769173492177,0.036250000000000004,0.09637681159420286,0.10467550593161201,0.07490347490347493,0.06048703849175174,0.0386819484240688,0.040585495675316,0.0847457627118644,0.0626760563380282
502,17,26,0.9298571428571428,0.04020848845867464,0.030625000000000013,0.14855072463768115,0.05094207955338448,0.04092664092664089,0.08405341712490177,0.05085959885386815,0.07651363938789091,0.0744288872512896,0.10845070422535208
503,17,27,0.9492857142857143,0.03350707371556216,0.03312499999999996,0.07101449275362315,0.042568039078855535,0.06254826254826251,0.0408483896307934,0.03151862464183386,0.044577511643379863,0.08843036109064117,0.0626760563380282
504,18,0,0.9368571428571428,0.03201787043931492,0.02562500000000001,0.05217391304347829,0.07676203768318213,0.09498069498069495,0.03927729772191668,0.03724928366762181,0.09048569527611439,0.1164333087693441,0.06971830985915495
505,18,1,0.9515714285714286,0.02903946388682055,0.01937500000000003,0.04202898550724643,0.06699232379623166,0.061776061776061764,0.0463472113118617,0.02936962750716332,0.06187624750498999,0.07148120854826823,0.05915492957746482
506,18,2,0.9389285714285714,0.02978406552494417,0.036250000000000004,0.08840579710144925,0.07606420097697142,0.08571428571428574,0.09347996857816188,0.0386819484240688,0.043246839654025315,0.0641120117907148,0.06338028169014087
507,18,3,0.9424285714285714,0.04020848845867464,0.02312499999999995,0.04420289855072468,0.09560362875087225,0.05714285714285716,0.04006284367635504,0.03653295128939826,0.07651363938789091,0.07369196757553431,0.08873239436619718
508,18,4,0.9443571428571429,0.07297096053611318,0.034375000000000044,0.06666666666666665,0.0635031402651779,0.0471042471042471,0.07305577376276517,0.0386819484240688,0.053892215568862256,0.05084745762711862,0.059859154929577496
509,18,5,0.9465714285714286,0.014892032762472085,0.030000000000000027,0.07028985507246377,0.07397069085833918,0.04633204633204635,0.06362922230950507,0.024355300859598805,0.0525615435795076,0.0950626381724392,0.06619718309859157
510,18,6,0.9440714285714286,0.02978406552494417,0.028750000000000053,0.08333333333333337,0.06210746685275648,0.05868725868725866,0.03770620581304007,0.04727793696275073,0.0525615435795076,0.06632277081798088,0.09436619718309858
511,18,7,0.9450714285714286,0.023827252419955314,0.03500000000000003,0.07536231884057976,0.052337752965806006,0.06409266409266412,0.04320502749410837,0.04656160458452718,0.06586826347305386,0.08621960206337509,0.058450704225352146
512,18,8,0.9530714285714286,0.03350707371556216,0.026874999999999982,0.048550724637681175,0.0809490579204466,0.0424710424710425,0.03377847604084838,0.022206303724928378,0.053892215568862256,0.05969049373618274,0.06690140845070425
513,18,9,0.9422857142857143,0.044676098287416255,0.021874999999999978,0.07028985507246377,0.08583391486392189,0.054826254826254806,0.03377847604084838,0.026504297994269344,0.06320691949434465,0.13190862196020636,0.04788732394366202
514,18,10,0.9515,0.03276247207743854,0.028750000000000053,0.06521739130434778,0.06838799720865318,0.0471042471042471,0.04948939512961503,0.025787965616045794,0.06586826347305386,0.05453205600589539,0.04788732394366202
515,18,11,0.9447142857142857,0.02978406552494417,0.03374999999999995,0.07101449275362315,0.04466154919748777,0.07567567567567568,0.04870384917517678,0.0515759312320917,0.05921490352628078,0.05453205600589539,0.08661971830985915
516,18,12,0.9425714285714286,0.03723008190618016,0.03374999999999995,0.05289855072463767,0.09420795533845083,0.07722007722007718,0.05420267085624508,0.03080229226361031,0.05721889554224879,0.06116433308769342,0.07816901408450705
517,18,13,0.9282857142857143,0.05733432613551748,0.046875,0.10217391304347823,0.03000697836706212,0.07722007722007718,0.06991358994501173,0.04154727793696278,0.05854956753160345,0.15770081061164332,0.08380281690140845
518,18,14,0.9428571428571428,0.04318689501116901,0.03312499999999996,0.05579710144927541,0.04535938590369848,0.06872586872586872,0.0761979575805185,0.04226361031518622,0.06852960745176317,0.075165806927045,0.0683098591549296
519,18,15,0.9489285714285715,0.03797468354430378,0.02124999999999999,0.06811594202898552,0.08304256803907883,0.0471042471042471,0.04713275726630006,0.034383954154727836,0.041250831669993326,0.07074428887251294,0.06338028169014087
520,18,16,0.9386428571428571,0.025316455696202556,0.028750000000000053,0.07826086956521738,0.09071877180739707,0.07644787644787643,0.07776904948939511,0.04799426934097417,0.053892215568862256,0.06705969049373617,0.07323943661971832
521,18,17,0.9420714285714286,0.04765450483991063,0.020625000000000004,0.07391304347826089,0.06140963014654566,0.10888030888030886,0.055773762765121804,0.0322349570200573,0.08449767132401864,0.0427413411938099,0.05774647887323947
522,18,18,0.9442857142857143,0.03127326880119141,0.026249999999999996,0.047826086956521685,0.06629448709002095,0.05714285714285716,0.03456402199528674,0.04083094555873923,0.06121091151031266,0.0847457627118644,0.1077464788732394
523,18,19,0.9444285714285714,0.027550260610573307,0.026874999999999982,0.04492753623188406,0.07327285415212836,0.07027027027027022,0.06834249803613512,0.03080229226361031,0.06653359946773119,0.0854826823876198,0.06619718309859157
524,18,20,0.9444285714285714,0.03201787043931492,0.024375000000000036,0.060869565217391286,0.10327983251919048,0.07181467181467183,0.05106048703849175,0.035100286532951275,0.04723885562208918,0.08843036109064117,0.04647887323943667
525,18,21,0.947,0.025316455696202556,0.024375000000000036,0.07681159420289851,0.09420795533845083,0.06795366795366797,0.04477611940298509,0.04083094555873923,0.03925482368596145,0.05379513633013999,0.06619718309859157
526,18,22,0.9495,0.024571854058078935,0.014375000000000027,0.07463768115942027,0.0516399162595953,0.061776061776061764,0.07305577376276517,0.043696275071633206,0.031936127744510934,0.07663964627855568,0.06197183098591552
527,18,23,0.9478571428571428,0.02978406552494417,0.028750000000000053,0.05942028985507242,0.06140963014654566,0.06563706563706562,0.06362922230950507,0.03724928366762181,0.040585495675316,0.05895357406042745,0.08098591549295775
